Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,clean_text
5892,3,2,1,0,0,@chemicalkidss this bitch look like a fucking white trash Trailer park queen lookin man bear pig. http://t.co/fqyXLJYIET,chemicalkidss bitch look like fucking white trash trailer park queen lookin man bear pig httptcofqyxljyiet
5893,3,0,3,0,1,@chesteredits @nacbiller not as bad as a former PsyQo nigger THAT LIKES ANIME,chesteredits nacbiller bad former psyqo nigger like anime
5894,3,0,3,0,1,@chloeforsale wigg I love you bitch &#128536;,chloeforsale wigg love bitch 128536
5895,3,0,0,3,2,"@chris2x @NevadaPR Camels, ostriches and zebras! See you at the races! #VCCamelRaces",chris2x nevadapr camel ostrich zebra see race vccamelraces
5896,3,0,3,0,1,@chris_hardardt7 pussy?,chris_hardardt7 pussy
5897,3,0,0,3,2,@chrisbickert i want it! I love her gooks! she is awesome where did you get it?,chrisbickert want love gook awesome get
5898,3,0,2,1,1,"@chrisbrown @cmpunk If by ""amusing"" you mean ""Makes you cry like a bitch,"" then yeah, I'd agree.",chrisbrown cmpunk amusing mean make cry like bitch yeah id agree
5899,3,0,3,0,1,@chriscurtis410 I agree the fat bitches the only girls left not gettin passed around,chriscurtis410 agree fat bitch girl left gettin passed around
5900,3,1,2,0,1,@chriscurtis410 they be tryna b on the low but one day these bitches gonna realize some niggas talk more then them l&#128514;,chriscurtis410 tryna b low one day bitch gonna realize nigga talk l128514
5901,3,1,2,0,1,@chrisrmz95 dude was a bitch nigga and took off running,chrisrmz95 dude bitch nigga took running
5902,3,0,0,3,2,@christianvansly haha I'm shocked barca got more yellow cards this time,christianvansly haha im shocked barca got yellow card time
5903,3,0,0,3,2,@chucktodd @meetthepress he was walking &amp; 3 little birds pitch by his doorstep. Singing sweet songs of melodies pure &amp; true. Saying ...,chucktodd meetthepress walking amp 3 little bird pitch doorstep singing sweet song melody pure amp true saying
5904,3,0,3,0,1,"@chvrlesGoldie like Hov said ""we all ghetto b"" lol",chvrlesgoldie like hov said ghetto b lol
5905,3,1,2,0,1,@cj_menaa1 &#128553;&#128553;&#128514;&#128514; nigga doing the duggy on dem dead hoes lol,cj_menaa1 128553128553128514128514 nigga duggy dem dead hoe lol
5906,3,0,3,0,1,@claire_ming get some orange hoe,claire_ming get orange hoe
5907,3,1,0,2,2,@clangloisss hmu negro,clangloisss hmu negro
5908,3,0,0,3,2,"@claraoswined cute, but I love her yellow raincoat the most, the contrast with that&amp;her hair looks so cute! :P I love her face in your icon!",claraoswined cute love yellow raincoat contrast thatampher hair look cute p love face icon
5909,3,0,3,0,1,@classy_girls bruh u such a pussy just talk,classy_girls bruh u pussy talk
5910,3,1,0,2,2,@cleggzta Ho ho ho.,cleggzta ho ho ho
5911,3,0,3,0,1,@clfrew27 bitch,clfrew27 bitch
5912,3,0,3,0,1,@clfrew27 ill slap a hoe,clfrew27 ill slap hoe
5913,9,5,0,4,0,"@clinchmtn316 @sixonesixband AMERICA today, the rule of thumb is: when in doubt, blame ""whitey""",clinchmtn316 sixonesixband america today rule thumb doubt blame whitey
5914,3,0,3,0,1,@cluis838 them peeps who bitches,cluis838 peep bitch
5915,3,0,0,3,2,@cnnbrk let me guess they have yellow cake too? Same crap different president,cnnbrk let guess yellow cake crap different president
5916,3,0,3,0,1,@coL_ACHES Why do you bitch about everything?,col_aches bitch everything
5917,3,0,3,0,1,@cody_laws @ me bitch. When and where?,cody_laws bitch
5918,3,2,1,0,0,@coffincreepxx you had to throw in the faggot word smh smh smh,coffincreepxx throw faggot word smh smh smh
5919,3,0,3,0,1,@colinkane ur the tool for posting a vid of a dude pacing! Especially when u were too pussy to film his face!!!,colinkane ur tool posting vid dude pacing especially u pussy film face
5920,3,0,3,0,1,@collegefession you are a bitch!!!!,collegefession bitch
5921,3,0,3,0,1,"@collinaudre - see, that's why ya ass never need to go out. tryna go ape shit.&#128514;",collinaudre see thats ya as never need go tryna go ape shit128514
5922,3,0,0,3,2,@contrarian11 @YouTube yeah. great song. just watching the MSG concert of 1990 Yankee Stadium gig.,contrarian11 youtube yeah great song watching msg concert 1990 yankee stadium gig
5923,3,1,2,0,1,"@coolieDAGGERA @CapoToHeaven why wld u wanna be a faggot, dude? That's faggot like",cooliedaggera capotoheaven wld u wanna faggot dude thats faggot like
5924,3,0,3,0,1,@coolstorysam @MorgannnDee i thought you had some fucked up birth defect that made your nips heart shaped lmao.,coolstorysam morgannndee thought fucked birth defect made nip heart shaped lmao
5925,3,0,2,1,1,@cooney_mane @nflcommish it's not right but it's the rule. The nfl has a strike policy for drugs and josh Gordon is retarded,cooney_mane nflcommish right rule nfl strike policy drug josh gordon retarded
5926,3,0,2,1,1,@corey_emanuel bet... My trash ass self is just that petty,corey_emanuel bet trash as self petty
5927,3,0,2,1,1,@corey_emanuel bet.... Pay back is a bitch,corey_emanuel bet pay back bitch
5928,3,0,2,1,1,@corrinybug YASSS bitch YASSS! I wonder if penny passed &#128514;,corrinybug yasss bitch yasss wonder penny passed 128514
5929,3,0,3,0,1,@coryw182 I'm tired bitch &#128532;,coryw182 im tired bitch 128532
5930,3,2,1,0,0,"@coughlan616 Youre racist against white people whigger. Anti-Racist is a codeword for anti-white.
Anti-zionist is a codeword for antisemite.",coughlan616 youre racist white people whigger antiracist codeword antiwhite antizionist codeword antisemite
5931,3,0,3,0,1,@covrtneyyy that was for other bitches lol you cute tho wassup GIMMI YO NUMBA&#128299; IMMA NATURAL TOO LMFAOO,covrtneyyy bitch lol cute tho wassup gimmi yo numba128299 imma natural lmfaoo
5932,3,0,0,3,2,@craigcalcaterra Hes behind the plate for the game tonight here in AZ. Im looking to buy a red&amp;yellow Balkamania shirt I can tear off there.,craigcalcaterra he behind plate game tonight az im looking buy redampyellow balkamania shirt tear
5933,3,0,3,0,1,@crazy_mike97 Hold it you fucking bitch,crazy_mike97 hold fucking bitch
5934,3,0,3,0,1,@creepgoddess @iPostDickPrints hell no! Where is the pussy print page?,creepgoddess ipostdickprints hell pussy print page
5935,3,0,2,1,1,@creepgoddess oh? He still talking to other bitches I bet. NONE of my biz tho,creepgoddess oh still talking bitch bet none biz tho
5936,3,0,3,0,1,@creoleblood @HighClassCapri @verkannt__ like what u bitches wantttt (dmx voice)&#128553;&#128553;&#128553;,creoleblood highclasscapri verkannt__ like u bitch wantttt dmx voice128553128553128553
5937,3,0,3,0,1,@cristiannt_ bitch I back shit up fuck nigga,cristiannt_ bitch back shit fuck nigga
5938,3,0,3,0,1,@cristiannt_ bitch am not gonna shut shit up feel free to join them,cristiannt_ bitch gonna shut shit feel free join
5939,3,0,3,0,1,@cristiannt_ nigga you beat who ass bitch we've never even fought so u need to stop making up shit and bring yo ass with them,cristiannt_ nigga beat as bitch weve never even fought u need stop making shit bring yo as
5940,3,0,3,0,1,"@cristiannt_ wow I was like 12 or 13 fighting people in high school, then bitch unfollow me fuck nigga",cristiannt_ wow like 12 13 fighting people high school bitch unfollow fuck nigga
5941,3,1,2,0,1,@crocodile_Craig bitch y u ain't come to school,crocodile_craig bitch u aint come school
5942,3,1,2,0,1,@crushwb sup my nigga.. cracker.. home boy.. what ya know that .. blah... forget it.. hey to ya.,crushwb sup nigga cracker home boy ya know blah forget hey ya
5943,3,0,0,3,2,@cryancarfield haven't you ever heard the story of the birds and the bees,cryancarfield havent ever heard story bird bee
5944,3,1,2,0,1,@crystalkethry &#128680;&#128680;&#128680;&#128680;bad bitch w dreads alert,crystalkethry 128680128680128680128680bad bitch w dread alert
5945,3,0,3,0,1,@ctrembz be sure to follow it up with a fabulous bitch face,ctrembz sure follow fabulous bitch face
5946,3,0,3,0,1,@cubvn_ girls that want to hold on to they hoes and act like they can't show off they boyfriends,cubvn_ girl want hold hoe act like cant show boyfriend
5947,3,0,0,3,2,"@cullenbunn Maybe Baylee Ann, Tater Pud, Nurse Fester, Charlie Chainsaws, &amp; Mama Rot should be their own team?! Next time in PunisherMAX!:-D",cullenbunn maybe baylee ann tater pud nurse fester charlie chainsaw amp mama rot team next time punishermaxd
5948,3,1,0,2,2,@cumkwats thank you based pee slit,cumkwats thank based pee slit
5949,3,0,3,0,1,@cup_ah_noodles ya pussy let's go wheelin,cup_ah_noodles ya pussy let go wheelin
5950,6,0,6,0,1,@cuteasstab niggah this shit serious aint no one laughing,cuteasstab niggah shit serious aint one laughing
5951,3,0,3,0,1,"@cuunthiaaa @Fvnxy he's the ""fuck her right in the pussy"" guy",cuunthiaaa fvnxy he fuck right pussy guy
5952,3,0,0,3,2,"@cxslug I never did those games, but I was obsessed with Angry birds. Which is why it took me so long to do CCS. I was scared. Lol",cxslug never game obsessed angry bird took long cc scared lol
5953,3,0,0,3,2,@d6_9b idk... It's trash though!,d6_9b idk trash though
5954,3,0,0,3,2,@dabbba @Pinchehonkey Far as I can tell coon tracks on the cab door window - tractor was parked by some trees away from home,dabbba pinchehonkey far tell coon track cab door window tractor parked tree away home
5955,3,0,3,0,1,@dablueprint fuck no she dont let nobody hit that pussy either I know it's firm,dablueprint fuck dont let nobody hit pussy either know firm
5956,3,0,0,3,2,@daggerbyte @MichaelSmartGuy @spacej_me @pizzahut Given the rickety slant of that roof I'd say more like Pizza Shanty,daggerbyte michaelsmartguy spacej_me pizzahut given rickety slant roof id say like pizza shanty
5957,3,0,3,0,1,"@daijahshardaee yess bitch cuts, colors, and curls ha self.",daijahshardaee yes bitch cut color curl ha self
5958,3,0,0,3,2,@daishialopez how could you say such a thing woman?! You have two functioning chest tables to hold your peanut butter and crackers!,daishialopez could say thing woman two functioning chest table hold peanut butter cracker
5959,3,0,2,1,1,@daisymcgarr My knee won't let me wander around much so I just make a few trips and look at the fat girls-- redneck porn--Wal-Mart,daisymcgarr knee wont let wander around much make trip look fat girl redneck pornwalmart
5961,3,0,3,0,1,@dalmesquita13 you to bitch!,dalmesquita13 bitch
5962,3,0,3,0,1,@damnit_mannn @RoJustDGAF not over no twitter shit. Plus youre a female. You letting a dumb sloppy body ignorant bitch speak for 13k people,damnit_mannn rojustdgaf twitter shit plus youre female letting dumb sloppy body ignorant bitch speak 13k people
5963,3,0,3,0,1,"@dan1ellep And they&#8217;re retarded as fuck in general with their &#8220;insults&#8221;. Hope they fall off with AW, but the CSGO scene is growing so IDK.",dan1ellep they8217re retarded fuck general 8220insults8221 hope fall aw csgo scene growing idk
5964,3,0,2,1,1,@dan1ellep she going full retard right now smh,dan1ellep going full retard right smh
5965,3,0,3,0,1,@dani_crocker There was also no need for her to be a cunt and act like she's something special. It wasn't unprovoked.,dani_crocker also need cunt act like shes something special wasnt unprovoked
5966,3,1,2,0,1,@daniellesayswha hoe,daniellesayswha hoe
5967,3,0,1,2,2,@danifreshh some weird local ghetto school haha,danifreshh weird local ghetto school haha
5968,3,0,3,0,1,@danikawillow don't be a pussy. Also there is beer AND FREE PIZZA HERE. I SWEAR,danikawillow dont pussy also beer free pizza swear
5969,3,0,3,0,1,@dannycatsteve because it's fucking retarded?,dannycatsteve fucking retarded
5970,3,0,3,0,1,@danram70 @Buflo_dolla ....so ur a fag?,danram70 buflo_dolla ur fag
5971,3,0,1,2,2,@danram70 pussy. It's science. Donaire via Rachel spelling error,danram70 pussy science donaire via rachel spelling error
5972,3,1,2,0,1,@dantoomey2 forgot someone niglet,dantoomey2 forgot someone niglet
5973,3,2,1,0,0,@dantoomey2 fuck you faggot,dantoomey2 fuck faggot
5974,3,0,3,0,1,"@dantoomey2 you fat Irish fucking cunt, I honestly hope you choke to death in a pool of your own Jameson induced vomit",dantoomey2 fat irish fucking cunt honestly hope choke death pool jameson induced vomit
5975,4,0,4,0,1,@danusaur @GoldenArmada_ we don't love these hoes,danusaur goldenarmada_ dont love hoe
5976,3,0,3,0,1,@dappermuke I stick up for my fam. don't disrespect the pouch my nigguh. and awe ily2 http://t.co/tuQ0uAd8bK,dappermuke stick fam dont disrespect pouch nigguh awe ily2 httptcotuq0uad8bk
5977,3,0,1,2,2,@darealwalt_jr he see the jig,darealwalt_jr see jig
5978,3,0,0,3,2,@darrenburton_ and take the trash out and separate the recyclables,darrenburton_ take trash separate recyclables
5979,3,2,1,0,0,@darthdanaa Yes you do retard.,darthdanaa yes retard
5980,3,0,0,3,2,"@datachick Humanity really needs to get past this whole ""slow down and stare at the scene of an accident"" ape mentality we have :-/",datachick humanity really need get past whole slow stare scene accident ape mentality
5981,3,0,3,0,1,"@datexehmm So bad bitches intimidate you, in other words?",datexehmm bad bitch intimidate word
5983,3,0,3,0,1,@davegetnmoney my phone's doin da pussy right now lol,davegetnmoney phone doin da pussy right lol
5984,3,0,3,0,1,@daveyy_jayy lmao mark is the only guy left there he's about to get some pussy,daveyy_jayy lmao mark guy left he get pussy
5985,3,1,2,0,1,@davidam_23 yes so you could leave fag,davidam_23 yes could leave fag
5986,3,1,2,0,1,"@davidly62793584 hahahaha, aw nut... We should try and capture that cunt",davidly62793584 hahahaha aw nut try capture cunt
5987,6,4,2,0,0,@davidly62793584 how many fuckin fags did a even get? Shouldnt be allowed into my wallet whilst under the influence haha,davidly62793584 many fuckin fag even get shouldnt allowed wallet whilst influence haha
5988,6,0,6,0,1,"@davidlyon1690 @_shannonmacleod he wants pussy, nd a dini mean a cat",davidlyon1690 _shannonmacleod want pussy nd dini mean cat
5989,3,0,2,1,1,@daydaaaaaa hay pussy cat &#128539;&#128541;&#128075;&#128075;,daydaaaaaa hay pussy cat 128539128541128075128075
5990,3,0,3,0,1,@dbro800 pussy you can't fight &#128564;,dbro800 pussy cant fight 128564
5991,3,0,0,3,2,@dchestnut26 don't shake your head at me. I just love to trash talk.,dchestnut26 dont shake head love trash talk
5992,3,1,2,0,1,@deIukesionaI more like emily is a little twat,deiukesionai like emily little twat
5993,6,1,5,0,1,@deadgrl_666 she can just fuckin call the venue about it and they'll cancel the lost tickets and reprint new ones what a dumb bitch,deadgrl_666 fuckin call venue theyll cancel lost ticket reprint new one dumb bitch
5994,3,0,3,0,1,@deadlygilinsky drug buddy pussy money bitches weed,deadlygilinsky drug buddy pussy money bitch weed
5995,3,2,1,0,0,@delaney_guinan a faggot that needs to grow up,delaney_guinan faggot need grow
5996,3,0,3,0,1,@delaney_guinan grow a pair pussy,delaney_guinan grow pair pussy
5997,3,0,3,0,1,@delaney_guinan ol rachet ass bitch,delaney_guinan ol rachet as bitch
5998,3,2,1,0,0,@delaney_guinan you did a good job doing that to me and not texting back faggot,delaney_guinan good job texting back faggot
5999,3,0,3,0,1,@delaylay_messy i rap that and her part of Problem 24/7 cause I'm a bad bitch,delaylay_messy rap part problem 247 cause im bad bitch
6000,3,0,3,0,1,@demimariemorin well im sure im not fully retarded #imustbestupid:(,demimariemorin well im sure im fully retarded imustbestupid
6001,3,0,3,0,1,@denise_nigga69 true dat nig,denise_nigga69 true dat nig
6002,3,2,1,0,0,@deno_5 @kaitlyninst0ne you're reading you coon,deno_5 kaitlyninst0ne youre reading coon
6003,3,2,1,0,0,"@densonkeith most of these people are followers of followers of truth, but they themselves are still niggers... their outlook, mind &amp; all.",densonkeith people follower follower truth still nigger outlook mind amp
6004,3,0,3,0,1,@denytheprophecy because you're a weak bitch. Listen to Cruel Hand because the singer fell on face last night.,denytheprophecy youre weak bitch listen cruel hand singer fell face last night
6005,3,1,2,0,1,@denytheprophecy shit so Joel went off and swore at the kid and the kid was a fucking snitch nigga pussy and ratted on him &amp; got him -,denytheprophecy shit joel went swore kid kid fucking snitch nigga pussy ratted amp got
6006,3,3,0,0,0,@denytheprophecy thanks for ignoring my texts fag,denytheprophecy thanks ignoring text fag
6007,3,1,2,0,1,@denytheprophecy that's a dragon you retard,denytheprophecy thats dragon retard
6008,3,0,2,1,1,@denytheprophecy when you realize you're trash,denytheprophecy realize youre trash
6009,3,0,3,0,1,@dequaan_ @Khid_Zay &#128514;&#128514;fucc the extra shit I'm seeing that hoe THIS WEEKEND,dequaan_ khid_zay 128514128514fucc extra shit im seeing hoe weekend
